protein_id,contig_id,keywords
meningitidis_001703695.1_P1_2,001703695.1_P1,none
meningitidis_001703695.1_P1_3,001703695.1_P1,none
meningitidis_001703695.1_P1_4,001703695.1_P1,none
meningitidis_001703695.1_P1_5,001703695.1_P1,none
meningitidis_001703695.1_P1_6,001703695.1_P1,none
meningitidis_001703695.1_P1_7,001703695.1_P1,none
meningitidis_001703695.1_P1_8,001703695.1_P1,none
meningitidis_001703695.1_P1_9,001703695.1_P1,none
meningitidis_001703695.1_P1_10,001703695.1_P1,none
meningitidis_001703695.1_P1_11,001703695.1_P1,none
meningitidis_001703695.1_P1_12,001703695.1_P1,none
meningitidis_001703695.1_P1_13,001703695.1_P1,none
meningitidis_001703695.1_P1_14,001703695.1_P1,none
meningitidis_001703695.1_P1_15,001703695.1_P1,none
meningitidis_001703695.1_P1_16,001703695.1_P1,none
meningitidis_001703695.1_P1_17,001703695.1_P1,none
meningitidis_001703695.1_P1_18,001703695.1_P1,none
meningitidis_001703695.1_P1_19,001703695.1_P1,none
meningitidis_001703695.1_P1_20,001703695.1_P1,none
meningitidis_001703695.1_P1_21,001703695.1_P1,none
meningitidis_001703695.1_P1_22,001703695.1_P1,none
meningitidis_001703695.1_P1_23,001703695.1_P1,none
meningitidis_001703695.1_P1_24,001703695.1_P1,none
meningitidis_001703695.1_P1_25,001703695.1_P1,none
meningitidis_001703695.1_P1_26,001703695.1_P1,none
meningitidis_001703695.1_P1_27,001703695.1_P1,none
meningitidis_001703695.1_P3_1,001703695.1_P3,none
meningitidis_001703695.1_P3_2,001703695.1_P3,none
meningitidis_001703695.1_P3_3,001703695.1_P3,none
meningitidis_001703695.1_P3_4,001703695.1_P3,none
meningitidis_001703695.1_P3_5,001703695.1_P3,none
meningitidis_001703695.1_P3_6,001703695.1_P3,none
meningitidis_001703755.1_P2_1,001703755.1_P2,none
meningitidis_001703755.1_P2_2,001703755.1_P2,none
meningitidis_001703755.1_P2_3,001703755.1_P2,none
meningitidis_001703755.1_P2_4,001703755.1_P2,none
meningitidis_001703755.1_P2_5,001703755.1_P2,none
meningitidis_001703755.1_P2_6,001703755.1_P2,none
meningitidis_001703755.1_P2_7,001703755.1_P2,none
meningitidis_001703755.1_P2_8,001703755.1_P2,none
meningitidis_001703755.1_P2_9,001703755.1_P2,none
meningitidis_001703755.1_P2_10,001703755.1_P2,none
meningitidis_001703755.1_P2_11,001703755.1_P2,none
meningitidis_001703755.1_P2_12,001703755.1_P2,none
meningitidis_001703755.1_P2_13,001703755.1_P2,none
meningitidis_001703755.1_P2_14,001703755.1_P2,none
meningitidis_001703755.1_P2_15,001703755.1_P2,none
meningitidis_001703755.1_P2_16,001703755.1_P2,none
meningitidis_001703755.1_P2_17,001703755.1_P2,none
meningitidis_001703755.1_P2_18,001703755.1_P2,none
meningitidis_001703755.1_P2_19,001703755.1_P2,none
meningitidis_001703755.1_P2_20,001703755.1_P2,none
meningitidis_001703755.1_P2_21,001703755.1_P2,none
meningitidis_001703755.1_P2_22,001703755.1_P2,none
meningitidis_001703755.1_P2_23,001703755.1_P2,none
meningitidis_001703755.1_P2_24,001703755.1_P2,none
meningitidis_001703755.1_P2_25,001703755.1_P2,none
meningitidis_001703755.1_P2_26,001703755.1_P2,none
meningitidis_001703755.1_P2_27,001703755.1_P2,none
meningitidis_001703755.1_P2_28,001703755.1_P2,none
meningitidis_001703755.1_P2_29,001703755.1_P2,none
meningitidis_001703755.1_P2_30,001703755.1_P2,none
meningitidis_001703755.1_P2_31,001703755.1_P2,none
meningitidis_001703755.1_P2_32,001703755.1_P2,none
meningitidis_001703755.1_P2_33,001703755.1_P2,none
meningitidis_001703755.1_P2_34,001703755.1_P2,none
meningitidis_001703755.1_P2_35,001703755.1_P2,none
meningitidis_001703755.1_P2_36,001703755.1_P2,none
meningitidis_001703755.1_P2_37,001703755.1_P2,none
meningitidis_001703755.1_P2_38,001703755.1_P2,none
meningitidis_001703755.1_P2_39,001703755.1_P2,none
meningitidis_001703755.1_P2_40,001703755.1_P2,none
meningitidis_001703755.1_P2_41,001703755.1_P2,none
meningitidis_001703755.1_P2_42,001703755.1_P2,none
meningitidis_001750825.1_P2_1,001750825.1_P2,none
meningitidis_001750825.1_P2_2,001750825.1_P2,none
meningitidis_001750825.1_P2_3,001750825.1_P2,none
meningitidis_001750825.1_P2_4,001750825.1_P2,none
meningitidis_001750825.1_P2_5,001750825.1_P2,none
meningitidis_001750825.1_P2_6,001750825.1_P2,none
meningitidis_001750825.1_P2_7,001750825.1_P2,none
meningitidis_001750825.1_P2_8,001750825.1_P2,none
meningitidis_001750825.1_P2_9,001750825.1_P2,none
meningitidis_001750825.1_P2_10,001750825.1_P2,none
meningitidis_001750825.1_P2_11,001750825.1_P2,none
meningitidis_001750825.1_P2_12,001750825.1_P2,none
meningitidis_001750825.1_P2_13,001750825.1_P2,none
meningitidis_001750825.1_P2_14,001750825.1_P2,none
meningitidis_001750825.1_P2_15,001750825.1_P2,none
meningitidis_001750825.1_P2_16,001750825.1_P2,none
meningitidis_001750825.1_P2_17,001750825.1_P2,none
meningitidis_001750825.1_P2_18,001750825.1_P2,none
meningitidis_001750825.1_P2_19,001750825.1_P2,none
meningitidis_001750825.1_P2_20,001750825.1_P2,none
meningitidis_001750825.1_P2_21,001750825.1_P2,none
meningitidis_001750825.1_P2_22,001750825.1_P2,none
meningitidis_001750825.1_P2_23,001750825.1_P2,none
meningitidis_001750825.1_P2_24,001750825.1_P2,none
meningitidis_001750825.1_P2_25,001750825.1_P2,none
meningitidis_001750825.1_P2_26,001750825.1_P2,none
meningitidis_001750825.1_P2_27,001750825.1_P2,none
meningitidis_001750825.1_P2_28,001750825.1_P2,none
meningitidis_001750825.1_P2_29,001750825.1_P2,none
meningitidis_001750825.1_P2_30,001750825.1_P2,none
meningitidis_001750825.1_P2_31,001750825.1_P2,none
meningitidis_001750825.1_P2_32,001750825.1_P2,none
meningitidis_001750825.1_P2_33,001750825.1_P2,none
meningitidis_001750825.1_P2_34,001750825.1_P2,none
meningitidis_001750825.1_P2_35,001750825.1_P2,none
meningitidis_001750825.1_P2_36,001750825.1_P2,none
meningitidis_001750825.1_P2_37,001750825.1_P2,none
meningitidis_001750825.1_P2_38,001750825.1_P2,none
meningitidis_001750825.1_P2_39,001750825.1_P2,none
meningitidis_001750825.1_P2_40,001750825.1_P2,none
meningitidis_001750825.1_P2_41,001750825.1_P2,none
meningitidis_001750825.1_P2_42,001750825.1_P2,none
meningitidis_001750825.1_P2_43,001750825.1_P2,none
meningitidis_001750825.1_P2_44,001750825.1_P2,none
meningitidis_001750825.1_P2_45,001750825.1_P2,none
meningitidis_001750825.1_P2_46,001750825.1_P2,none
meningitidis_001750825.1_P2_47,001750825.1_P2,none
meningitidis_001974965.1_P3_1,001974965.1_P3,none
meningitidis_001974965.1_P3_2,001974965.1_P3,none
meningitidis_001974965.1_P3_3,001974965.1_P3,none
meningitidis_001974965.1_P3_4,001974965.1_P3,none
meningitidis_001974965.1_P3_5,001974965.1_P3,none
meningitidis_001974965.1_P3_6,001974965.1_P3,none
meningitidis_001974965.1_P3_7,001974965.1_P3,none
meningitidis_001974965.1_P3_8,001974965.1_P3,none
meningitidis_001974965.1_P3_9,001974965.1_P3,none
meningitidis_001974965.1_P3_10,001974965.1_P3,none
meningitidis_001974965.1_P3_11,001974965.1_P3,none
meningitidis_001974965.1_P3_12,001974965.1_P3,none
meningitidis_001974965.1_P3_13,001974965.1_P3,none
meningitidis_001974965.1_P3_14,001974965.1_P3,none
meningitidis_001974965.1_P3_15,001974965.1_P3,none
meningitidis_001974965.1_P3_16,001974965.1_P3,none
meningitidis_001974965.1_P3_17,001974965.1_P3,none
meningitidis_001974965.1_P3_18,001974965.1_P3,none
meningitidis_001974965.1_P3_19,001974965.1_P3,none
meningitidis_001974965.1_P3_20,001974965.1_P3,none
meningitidis_001974965.1_P3_21,001974965.1_P3,none
meningitidis_001974965.1_P3_22,001974965.1_P3,none
meningitidis_001974965.1_P3_23,001974965.1_P3,none
meningitidis_001974965.1_P4_1,001974965.1_P4,none
meningitidis_001974965.1_P4_2,001974965.1_P4,none
meningitidis_001974965.1_P4_3,001974965.1_P4,none
meningitidis_001974965.1_P4_4,001974965.1_P4,none
meningitidis_001974965.1_P4_5,001974965.1_P4,none
meningitidis_001974965.1_P4_6,001974965.1_P4,none
meningitidis_001974965.1_P4_7,001974965.1_P4,none
meningitidis_001974965.1_P4_8,001974965.1_P4,none
meningitidis_001974965.1_P4_9,001974965.1_P4,none
meningitidis_001974965.1_P4_10,001974965.1_P4,none
meningitidis_001974965.1_P4_11,001974965.1_P4,none
meningitidis_001974965.1_P4_12,001974965.1_P4,none
meningitidis_001974965.1_P4_13,001974965.1_P4,none
meningitidis_001974965.1_P4_14,001974965.1_P4,none
meningitidis_001974965.1_P4_15,001974965.1_P4,none
meningitidis_001974965.1_P4_16,001974965.1_P4,none
meningitidis_001974965.1_P4_17,001974965.1_P4,none
meningitidis_001974965.1_P4_18,001974965.1_P4,none
meningitidis_001974965.1_P4_19,001974965.1_P4,none
meningitidis_001974965.1_P4_20,001974965.1_P4,none
meningitidis_002073595.2_P1_1,002073595.2_P1,none
meningitidis_002073595.2_P1_2,002073595.2_P1,none
meningitidis_002073595.2_P1_3,002073595.2_P1,none
meningitidis_002073595.2_P1_4,002073595.2_P1,none
meningitidis_002073595.2_P1_5,002073595.2_P1,none
meningitidis_002073595.2_P1_6,002073595.2_P1,none
meningitidis_002073595.2_P1_7,002073595.2_P1,none
meningitidis_002073595.2_P1_8,002073595.2_P1,none
meningitidis_002073595.2_P1_9,002073595.2_P1,none
meningitidis_002073595.2_P1_10,002073595.2_P1,none
meningitidis_002073595.2_P1_11,002073595.2_P1,none
meningitidis_002073595.2_P1_12,002073595.2_P1,none
meningitidis_002073595.2_P1_13,002073595.2_P1,none
meningitidis_002073595.2_P1_14,002073595.2_P1,none
meningitidis_002073595.2_P1_15,002073595.2_P1,none
meningitidis_002073595.2_P1_16,002073595.2_P1,none
meningitidis_002073595.2_P1_17,002073595.2_P1,none
meningitidis_002073595.2_P1_18,002073595.2_P1,none
meningitidis_002073595.2_P1_19,002073595.2_P1,none
meningitidis_002073595.2_P1_20,002073595.2_P1,none
meningitidis_002073595.2_P1_21,002073595.2_P1,none
meningitidis_002556585.1_P1_1,002556585.1_P1,none
meningitidis_002556585.1_P1_2,002556585.1_P1,none
meningitidis_002556585.1_P1_3,002556585.1_P1,none
meningitidis_002556585.1_P1_4,002556585.1_P1,none
meningitidis_002556585.1_P1_5,002556585.1_P1,none
meningitidis_002556585.1_P1_6,002556585.1_P1,none
meningitidis_002556585.1_P1_7,002556585.1_P1,none
meningitidis_002556585.1_P1_8,002556585.1_P1,none
meningitidis_002556585.1_P1_9,002556585.1_P1,none
meningitidis_002556585.1_P1_10,002556585.1_P1,none
meningitidis_002556585.1_P1_11,002556585.1_P1,none
meningitidis_002556585.1_P1_12,002556585.1_P1,none
meningitidis_002556585.1_P1_13,002556585.1_P1,none
meningitidis_002556585.1_P1_14,002556585.1_P1,none
meningitidis_002556585.1_P1_15,002556585.1_P1,none
meningitidis_002556585.1_P1_16,002556585.1_P1,none
meningitidis_002556585.1_P1_17,002556585.1_P1,none
meningitidis_002556585.1_P1_18,002556585.1_P1,none
meningitidis_002556585.1_P1_19,002556585.1_P1,none
meningitidis_002556585.1_P1_20,002556585.1_P1,none
meningitidis_002556585.1_P1_21,002556585.1_P1,none
meningitidis_002556585.1_P1_22,002556585.1_P1,none
meningitidis_002556585.1_P1_23,002556585.1_P1,none
meningitidis_002556585.1_P1_24,002556585.1_P1,none
meningitidis_002556585.1_P1_25,002556585.1_P1,none
meningitidis_002556585.1_P1_26,002556585.1_P1,none
meningitidis_002556585.1_P1_27,002556585.1_P1,none
meningitidis_002556585.1_P1_28,002556585.1_P1,none
meningitidis_002556585.1_P1_29,002556585.1_P1,none
meningitidis_002556585.1_P1_30,002556585.1_P1,none
meningitidis_003355215.1_P1_1,003355215.1_P1,none
meningitidis_003355215.1_P1_2,003355215.1_P1,none
meningitidis_003355215.1_P1_3,003355215.1_P1,none
meningitidis_003355215.1_P1_4,003355215.1_P1,none
meningitidis_003355215.1_P1_5,003355215.1_P1,none
meningitidis_003355215.1_P1_6,003355215.1_P1,none
meningitidis_003355215.1_P1_7,003355215.1_P1,none
meningitidis_003355215.1_P1_8,003355215.1_P1,none
meningitidis_003355215.1_P1_9,003355215.1_P1,none
meningitidis_003355215.1_P1_10,003355215.1_P1,none
meningitidis_003355215.1_P1_11,003355215.1_P1,none
meningitidis_003355215.1_P1_12,003355215.1_P1,none
meningitidis_003355215.1_P1_13,003355215.1_P1,none
meningitidis_003355215.1_P1_14,003355215.1_P1,none
meningitidis_003355215.1_P1_15,003355215.1_P1,none
meningitidis_003355215.1_P1_16,003355215.1_P1,none
meningitidis_003355215.1_P1_17,003355215.1_P1,none
meningitidis_003355215.1_P1_18,003355215.1_P1,none
meningitidis_003355215.1_P1_19,003355215.1_P1,none
meningitidis_003355215.1_P1_20,003355215.1_P1,none
meningitidis_003355215.1_P1_21,003355215.1_P1,none
meningitidis_003355215.1_P1_22,003355215.1_P1,none
meningitidis_003355215.1_P1_23,003355215.1_P1,none
meningitidis_003355215.1_P1_24,003355215.1_P1,none
meningitidis_003355215.1_P1_25,003355215.1_P1,none
meningitidis_003355215.1_P1_26,003355215.1_P1,none
meningitidis_003355215.1_P1_27,003355215.1_P1,none
meningitidis_003355215.1_P1_28,003355215.1_P1,none
meningitidis_003355215.1_P1_29,003355215.1_P1,none
meningitidis_003355215.1_P1_30,003355215.1_P1,none
meningitidis_003355215.1_P1_31,003355215.1_P1,none
meningitidis_003355215.1_P1_32,003355215.1_P1,none
meningitidis_003355215.1_P1_33,003355215.1_P1,none
meningitidis_003355215.1_P1_34,003355215.1_P1,none
meningitidis_003355215.1_P1_35,003355215.1_P1,none
meningitidis_003355215.1_P1_36,003355215.1_P1,none
meningitidis_003355215.1_P1_37,003355215.1_P1,none
meningitidis_003355235.1_P2_1,003355235.1_P2,none
meningitidis_003355235.1_P2_2,003355235.1_P2,none
meningitidis_003355235.1_P2_3,003355235.1_P2,none
meningitidis_003355235.1_P2_4,003355235.1_P2,none
meningitidis_003355235.1_P2_5,003355235.1_P2,none
meningitidis_003355235.1_P2_6,003355235.1_P2,none
meningitidis_003355235.1_P2_7,003355235.1_P2,none
meningitidis_003355235.1_P2_8,003355235.1_P2,none
meningitidis_003355235.1_P2_9,003355235.1_P2,none
meningitidis_003355235.1_P2_10,003355235.1_P2,none
meningitidis_003355235.1_P2_11,003355235.1_P2,none
meningitidis_003355235.1_P2_12,003355235.1_P2,none
meningitidis_003355235.1_P2_13,003355235.1_P2,none
meningitidis_003355235.1_P2_14,003355235.1_P2,none
meningitidis_003355235.1_P2_15,003355235.1_P2,none
meningitidis_003355235.1_P2_16,003355235.1_P2,none
meningitidis_003355235.1_P2_17,003355235.1_P2,none
meningitidis_003355235.1_P2_18,003355235.1_P2,none
meningitidis_003355235.1_P2_19,003355235.1_P2,none
meningitidis_003355235.1_P2_20,003355235.1_P2,none
meningitidis_003355235.1_P2_21,003355235.1_P2,none
meningitidis_003355235.1_P2_22,003355235.1_P2,none
meningitidis_003355235.1_P2_23,003355235.1_P2,none
meningitidis_003355235.1_P2_24,003355235.1_P2,none
meningitidis_003355235.1_P2_25,003355235.1_P2,none
meningitidis_003355235.1_P2_26,003355235.1_P2,none
meningitidis_003355235.1_P2_27,003355235.1_P2,none
meningitidis_003355235.1_P2_28,003355235.1_P2,none
meningitidis_003355235.1_P2_29,003355235.1_P2,none
meningitidis_003355235.1_P2_30,003355235.1_P2,none
meningitidis_003355235.1_P2_31,003355235.1_P2,none
meningitidis_003355235.1_P2_32,003355235.1_P2,none
meningitidis_003355235.1_P2_33,003355235.1_P2,none
meningitidis_003355235.1_P2_34,003355235.1_P2,none
meningitidis_003355235.1_P2_35,003355235.1_P2,none
meningitidis_003355235.1_P2_36,003355235.1_P2,none
meningitidis_003355235.1_P2_37,003355235.1_P2,none
meningitidis_003355235.1_P2_38,003355235.1_P2,none
meningitidis_003355235.1_P2_39,003355235.1_P2,none
meningitidis_003355235.1_P2_40,003355235.1_P2,none
meningitidis_003355235.1_P2_41,003355235.1_P2,none
meningitidis_003355235.1_P2_42,003355235.1_P2,none
meningitidis_003355235.1_P2_43,003355235.1_P2,none
meningitidis_003355235.1_P2_44,003355235.1_P2,none
meningitidis_003355255.1_P1_1,003355255.1_P1,none
meningitidis_003355255.1_P1_2,003355255.1_P1,none
meningitidis_003355255.1_P1_3,003355255.1_P1,none
meningitidis_003355255.1_P1_4,003355255.1_P1,none
meningitidis_003355255.1_P1_5,003355255.1_P1,none
meningitidis_003355255.1_P1_6,003355255.1_P1,none
meningitidis_003355255.1_P1_7,003355255.1_P1,none
meningitidis_003355255.1_P1_8,003355255.1_P1,none
meningitidis_003355255.1_P1_9,003355255.1_P1,none
meningitidis_003355255.1_P1_10,003355255.1_P1,none
meningitidis_003355255.1_P1_11,003355255.1_P1,none
meningitidis_003355255.1_P1_12,003355255.1_P1,none
meningitidis_003355255.1_P1_13,003355255.1_P1,none
meningitidis_003355275.1_P2_1,003355275.1_P2,none
meningitidis_003355275.1_P2_2,003355275.1_P2,none
meningitidis_003355275.1_P2_3,003355275.1_P2,none
meningitidis_003355275.1_P2_4,003355275.1_P2,none
meningitidis_003355275.1_P2_5,003355275.1_P2,none
meningitidis_003355275.1_P2_6,003355275.1_P2,none
meningitidis_003355275.1_P2_7,003355275.1_P2,none
meningitidis_003355275.1_P2_8,003355275.1_P2,none
meningitidis_003355275.1_P2_9,003355275.1_P2,none
meningitidis_003355275.1_P2_10,003355275.1_P2,none
meningitidis_003355275.1_P2_11,003355275.1_P2,none
meningitidis_003355275.1_P2_12,003355275.1_P2,none
meningitidis_003355275.1_P2_13,003355275.1_P2,none
meningitidis_003355275.1_P2_14,003355275.1_P2,none
meningitidis_003355275.1_P2_15,003355275.1_P2,none
meningitidis_003355275.1_P2_16,003355275.1_P2,none
meningitidis_003355275.1_P2_17,003355275.1_P2,none
meningitidis_003355275.1_P2_18,003355275.1_P2,none
meningitidis_003355275.1_P2_19,003355275.1_P2,none
meningitidis_003355275.1_P2_20,003355275.1_P2,none
meningitidis_003355275.1_P2_21,003355275.1_P2,none
meningitidis_003355275.1_P2_22,003355275.1_P2,none
meningitidis_003355275.1_P2_23,003355275.1_P2,none
meningitidis_003355275.1_P2_24,003355275.1_P2,none
meningitidis_003355275.1_P2_25,003355275.1_P2,none
meningitidis_003355275.1_P2_26,003355275.1_P2,none
meningitidis_003355275.1_P2_27,003355275.1_P2,none
meningitidis_003355275.1_P2_28,003355275.1_P2,none
meningitidis_003355275.1_P2_29,003355275.1_P2,none
meningitidis_003355275.1_P2_30,003355275.1_P2,none
meningitidis_003355275.1_P2_31,003355275.1_P2,none
meningitidis_003355295.1_P1_1,003355295.1_P1,none
meningitidis_003355295.1_P1_2,003355295.1_P1,none
meningitidis_003355295.1_P1_3,003355295.1_P1,none
meningitidis_003355295.1_P1_4,003355295.1_P1,none
meningitidis_003355295.1_P1_5,003355295.1_P1,none
meningitidis_003355295.1_P1_6,003355295.1_P1,none
meningitidis_003355295.1_P1_7,003355295.1_P1,none
meningitidis_003355295.1_P1_8,003355295.1_P1,none
meningitidis_003355295.1_P1_9,003355295.1_P1,none
meningitidis_003355295.1_P1_10,003355295.1_P1,none
meningitidis_003355295.1_P1_11,003355295.1_P1,none
meningitidis_003355295.1_P1_12,003355295.1_P1,none
meningitidis_003355295.1_P1_13,003355295.1_P1,none
meningitidis_003355295.1_P1_14,003355295.1_P1,none
meningitidis_003355295.1_P1_15,003355295.1_P1,none
meningitidis_003355295.1_P1_16,003355295.1_P1,none
meningitidis_003355295.1_P1_17,003355295.1_P1,none
meningitidis_003355295.1_P1_18,003355295.1_P1,none
meningitidis_003355295.1_P1_19,003355295.1_P1,none
meningitidis_003355295.1_P1_20,003355295.1_P1,none
meningitidis_003355295.1_P1_21,003355295.1_P1,none
meningitidis_003355295.1_P1_22,003355295.1_P1,none
meningitidis_003355295.1_P1_23,003355295.1_P1,none
meningitidis_003355295.1_P1_24,003355295.1_P1,none
meningitidis_003355295.1_P1_25,003355295.1_P1,none
meningitidis_003355295.1_P1_26,003355295.1_P1,none
meningitidis_003355295.1_P1_27,003355295.1_P1,none
meningitidis_003355295.1_P1_28,003355295.1_P1,none
meningitidis_003355295.1_P1_29,003355295.1_P1,none
meningitidis_003355295.1_P1_30,003355295.1_P1,none
meningitidis_003355295.1_P1_31,003355295.1_P1,none
meningitidis_003355295.1_P1_32,003355295.1_P1,none
meningitidis_003355295.1_P1_33,003355295.1_P1,none
meningitidis_003355295.1_P1_34,003355295.1_P1,none
meningitidis_003355295.1_P1_35,003355295.1_P1,none
meningitidis_003355295.1_P1_36,003355295.1_P1,none
meningitidis_003355295.1_P1_37,003355295.1_P1,none
meningitidis_003355295.1_P1_38,003355295.1_P1,none
meningitidis_003355295.1_P1_39,003355295.1_P1,none
meningitidis_003355295.1_P1_40,003355295.1_P1,none
meningitidis_003355295.1_P1_41,003355295.1_P1,none
meningitidis_003355295.1_P1_42,003355295.1_P1,none
meningitidis_003355295.1_P1_43,003355295.1_P1,none
meningitidis_003355295.1_P1_44,003355295.1_P1,none
meningitidis_003355295.1_P2_1,003355295.1_P2,none
meningitidis_003355295.1_P2_2,003355295.1_P2,none
meningitidis_003355295.1_P2_3,003355295.1_P2,none
meningitidis_003355295.1_P2_4,003355295.1_P2,none
meningitidis_003355295.1_P2_5,003355295.1_P2,none
meningitidis_003355295.1_P2_6,003355295.1_P2,none
meningitidis_003355295.1_P2_7,003355295.1_P2,none
meningitidis_003355295.1_P2_8,003355295.1_P2,none
meningitidis_003355295.1_P2_9,003355295.1_P2,none
meningitidis_003355295.1_P2_10,003355295.1_P2,none
meningitidis_003355295.1_P2_11,003355295.1_P2,none
meningitidis_003355295.1_P2_12,003355295.1_P2,none
meningitidis_003355295.1_P2_13,003355295.1_P2,none
meningitidis_003355295.1_P2_14,003355295.1_P2,none
meningitidis_003355295.1_P2_15,003355295.1_P2,none
meningitidis_003355295.1_P2_16,003355295.1_P2,none
meningitidis_003355295.1_P2_17,003355295.1_P2,none
meningitidis_003355295.1_P2_18,003355295.1_P2,none
meningitidis_003355295.1_P2_19,003355295.1_P2,none
meningitidis_003355295.1_P2_20,003355295.1_P2,none
meningitidis_003355295.1_P2_21,003355295.1_P2,none
meningitidis_003355295.1_P2_22,003355295.1_P2,none
meningitidis_003355295.1_P2_23,003355295.1_P2,none
meningitidis_003355295.1_P2_24,003355295.1_P2,none
meningitidis_003355295.1_P2_25,003355295.1_P2,none
meningitidis_003355295.1_P2_26,003355295.1_P2,none
meningitidis_003355295.1_P2_27,003355295.1_P2,none
meningitidis_003355295.1_P2_28,003355295.1_P2,none
meningitidis_003355295.1_P2_29,003355295.1_P2,none
meningitidis_003355295.1_P2_30,003355295.1_P2,none
meningitidis_003355295.1_P2_31,003355295.1_P2,none
meningitidis_003355295.1_P2_32,003355295.1_P2,none
meningitidis_003355295.1_P2_33,003355295.1_P2,none
meningitidis_003355295.1_P2_34,003355295.1_P2,none
meningitidis_003355295.1_P2_35,003355295.1_P2,none
meningitidis_003355295.1_P2_36,003355295.1_P2,none
meningitidis_003355295.1_P2_37,003355295.1_P2,none
meningitidis_003355295.1_P2_38,003355295.1_P2,none
meningitidis_003355295.1_P2_39,003355295.1_P2,none
meningitidis_003355295.1_P2_40,003355295.1_P2,none
meningitidis_003355295.1_P2_41,003355295.1_P2,none
meningitidis_003355295.1_P2_42,003355295.1_P2,none
meningitidis_003355295.1_P2_43,003355295.1_P2,none
meningitidis_003355295.1_P2_44,003355295.1_P2,none
meningitidis_003355295.1_P2_45,003355295.1_P2,none
meningitidis_003355295.1_P2_46,003355295.1_P2,none
meningitidis_003355295.1_P2_47,003355295.1_P2,none
meningitidis_003355295.1_P2_48,003355295.1_P2,none
meningitidis_003355315.1_P1_1,003355315.1_P1,none
meningitidis_003355315.1_P1_2,003355315.1_P1,none
meningitidis_003355315.1_P1_3,003355315.1_P1,none
meningitidis_003355315.1_P1_4,003355315.1_P1,none
meningitidis_003355315.1_P1_5,003355315.1_P1,none
meningitidis_003355315.1_P1_6,003355315.1_P1,none
meningitidis_003355315.1_P1_7,003355315.1_P1,none
meningitidis_003355315.1_P1_8,003355315.1_P1,none
meningitidis_003355315.1_P1_9,003355315.1_P1,none
meningitidis_003355315.1_P1_10,003355315.1_P1,none
meningitidis_003355315.1_P1_11,003355315.1_P1,none
meningitidis_003355315.1_P1_12,003355315.1_P1,none
meningitidis_003355315.1_P1_13,003355315.1_P1,none
meningitidis_003355315.1_P1_14,003355315.1_P1,none
meningitidis_003355315.1_P1_15,003355315.1_P1,none
meningitidis_003355315.1_P1_16,003355315.1_P1,none
meningitidis_003355315.1_P1_17,003355315.1_P1,none
meningitidis_003355315.1_P1_18,003355315.1_P1,none
meningitidis_003355315.1_P1_19,003355315.1_P1,none
meningitidis_003355315.1_P1_20,003355315.1_P1,none
meningitidis_003355315.1_P1_21,003355315.1_P1,none
meningitidis_003355315.1_P1_22,003355315.1_P1,none
meningitidis_003355315.1_P1_23,003355315.1_P1,none
meningitidis_003355315.1_P1_24,003355315.1_P1,none
meningitidis_003355315.1_P1_25,003355315.1_P1,none
meningitidis_003355315.1_P1_26,003355315.1_P1,none
meningitidis_003355315.1_P1_27,003355315.1_P1,none
meningitidis_003355315.1_P1_28,003355315.1_P1,none
meningitidis_003355315.1_P1_29,003355315.1_P1,none
meningitidis_003355315.1_P1_30,003355315.1_P1,none
meningitidis_003355315.1_P1_31,003355315.1_P1,none
meningitidis_003355315.1_P1_32,003355315.1_P1,none
meningitidis_003355315.1_P1_33,003355315.1_P1,none
meningitidis_003355315.1_P1_34,003355315.1_P1,none
meningitidis_003355315.1_P1_35,003355315.1_P1,none
meningitidis_003355315.1_P1_36,003355315.1_P1,none
meningitidis_003355315.1_P1_37,003355315.1_P1,none
meningitidis_003355315.1_P2_1,003355315.1_P2,none
meningitidis_003355315.1_P2_2,003355315.1_P2,none
meningitidis_003355315.1_P2_3,003355315.1_P2,none
meningitidis_003355315.1_P2_4,003355315.1_P2,none
meningitidis_003355315.1_P2_5,003355315.1_P2,none
meningitidis_003355315.1_P2_6,003355315.1_P2,none
meningitidis_003355315.1_P2_7,003355315.1_P2,none
meningitidis_003355315.1_P2_8,003355315.1_P2,none
meningitidis_003355315.1_P2_9,003355315.1_P2,none
meningitidis_003355315.1_P2_10,003355315.1_P2,none
meningitidis_003355315.1_P2_11,003355315.1_P2,none
meningitidis_003355315.1_P2_12,003355315.1_P2,none
meningitidis_003355315.1_P2_13,003355315.1_P2,none
meningitidis_003355315.1_P2_14,003355315.1_P2,none
meningitidis_003355315.1_P2_15,003355315.1_P2,none
meningitidis_003355315.1_P2_16,003355315.1_P2,none
meningitidis_003355315.1_P2_17,003355315.1_P2,none
meningitidis_003355375.1_P1_1,003355375.1_P1,none
meningitidis_003355375.1_P1_2,003355375.1_P1,none
meningitidis_003355375.1_P1_3,003355375.1_P1,none
meningitidis_003355375.1_P1_4,003355375.1_P1,none
meningitidis_003355375.1_P1_5,003355375.1_P1,none
meningitidis_003355375.1_P1_6,003355375.1_P1,none
meningitidis_003355375.1_P1_7,003355375.1_P1,none
meningitidis_003355375.1_P1_8,003355375.1_P1,none
meningitidis_003355375.1_P1_9,003355375.1_P1,none
meningitidis_003355375.1_P1_10,003355375.1_P1,none
meningitidis_003355375.1_P1_11,003355375.1_P1,none
meningitidis_003355375.1_P1_12,003355375.1_P1,none
meningitidis_003355375.1_P1_13,003355375.1_P1,none
